loan_id,title_id,title,subject,publication_year,patron_id,patron_type,branch,checkout_date,due_date,return_date,renewals
9782,819,Introduction to Genomics,Biology,2014,1028,Undergraduate,Harold B. Lee Library,2025-08-12,2025-09-02,2025-08-15,0
9783,933,Readings in Twentieth Century Harmony,Music,1968,792,Faculty,Engineering Library,2025-08-12,2025-12-10,2025-11-17,0
9784,1078,The Practice of Computer Networks,Computer Science,1992,58,Faculty,Storage Annex,2025-08-12,2025-12-10,2025-11-13,0
9785,427,Foundations of Operating Systems,Computer Science,1987,1743,Undergraduate,Harold B. Lee Library,2025-08-12,2025-09-02,2025-08-19,0
9786,1006,Introduction to Operating Systems,Computer Science,2015,1435,Undergraduate,Harold B. Lee Library,2025-08-12,2025-10-14,2025-09-30,2
9787,826,A History of the Meiji Restoration,History,1960,1981,Graduate,Harold B. Lee Library,2025-08-12,2025-11-04,2025-09-25,1
9788,391,Principles of Compiler Design,Computer Science,1993,2485,Faculty,Law Library,2025-08-12,2025-12-10,2025-10-17,0
9789,1178,Readings in the Reformation,History,2017,2175,Undergraduate,Harold B. Lee Library,2025-08-12,2025-09-23,2025-09-11,1
9790,73,Readings in Postcolonial Fiction,Literature,1970,64,Undergraduate,Engineering Library,2025-08-12,2025-09-02,2025-10-13,0
9791,979,Principles of Evidence,Law,2000,430,Graduate,Harold B. Lee Library,2025-08-12,2025-11-04,2025-09-30,1
9792,5,The Oxford Handbook of Control Systems,Engineering,1964,2536,Undergraduate,Harold B. Lee Library,2025-08-13,2025-09-24,2025-09-08,1
9793,167,A History of Distributed Systems,Computer Science,1978,1140,Undergraduate,Engineering Library,2025-08-13,2025-09-03,2025-08-24,0
9794,203,A History of the Reformation,History,2016,189,Faculty,Harold B. Lee Library,2025-08-13,2026-04-10,2026-02-28,1
9795,810,Foundations of the Meiji Restoration,History,1988,994,Undergraduate,Harold B. Lee Library,2025-08-13,2025-09-03,2025-08-23,0
9796,323,The Oxford Handbook of Literary Translation,Literature,1986,1776,Undergraduate,Harold B. Lee Library,2025-08-13,2025-09-03,2025-08-18,0
9797,1081,Advanced the Cold War,History,2014,793,Faculty,Harold B. Lee Library,2025-08-13,2025-12-11,2025-12-09,0
9798,1138,Topics in Renaissance Painting,Art,1996,49,Undergraduate,Harold B. Lee Library,2025-08-13,2025-09-03,2025-09-02,0
9799,1164,The Practice of Machine Translation,Computer Science,1968,780,Undergraduate,Engineering Library,2025-08-13,2025-09-03,2025-08-27,0
9800,206,Advanced Organizational Behavior,Business,1986,1659,Undergraduate,Harold B. Lee Library,2025-08-13,2025-09-03,,0
9801,503,The Practice of Music Theory,Music,1961,1851,Undergraduate,Harold B. Lee Library,2025-08-13,2025-09-03,2025-10-06,0
9802,541,Foundations of Literary Translation,Literature,1959,2365,Undergraduate,Harold B. Lee Library,2025-08-13,2025-09-03,2025-09-03,0
9803,1056,Principles of Market Structure,Business,1966,468,Undergraduate,Harold B. Lee Library,2025-08-13,2025-09-03,2025-08-24,0
9804,493,Topics in Constitutional Interpretation,Law,2011,1111,Faculty,Harold B. Lee Library,2025-08-13,2026-08-08,2026-07-04,2
9805,1157,Foundations of the Short Story,Literature,1963,1771,Undergraduate,Harold B. Lee Library,2025-08-13,2025-09-03,,0
9806,784,Introduction to Twentieth Century Harmony,Music,1982,1167,Faculty,Music Library,2025-08-13,2025-12-11,2025-10-23,0
9807,434,Advanced Organizational Behavior,Business,1977,1455,Undergraduate,Harold B. Lee Library,2025-08-13,2025-09-24,2025-09-03,1
9808,109,Principles of Probability,Mathematics,1976,1018,Staff,Harold B. Lee Library,2025-08-13,2025-09-24,2025-09-21,0
9809,1183,The Practice of the Cold War,History,2025,777,Graduate,Music Library,2025-08-13,2025-11-05,2025-12-01,1
9810,983,Approaches to Computer Networks,Computer Science,1965,1236,Undergraduate,Law Library,2025-08-13,2025-09-24,2025-09-24,1
9811,1199,The Cambridge Companion to Algebraic Topology,Mathematics,1997,168,Undergraduate,Harold B. Lee Library,2025-08-13,2025-09-03,2025-08-25,0
9812,450,Principles of Modern Poetry,Literature,2022,1763,Graduate,Harold B. Lee Library,2025-08-14,2025-09-25,2025-09-19,0
9813,472,Introduction to the Cold War,History,1984,2511,Undergraduate,Engineering Library,2025-08-14,2025-09-04,2025-08-17,0
9814,263,The Cambridge Companion to Operating Systems,Computer Science,2022,635,Staff,Harold B. Lee Library,2025-08-14,2025-11-06,2025-10-04,1
9815,616,Essays on Old English Verse,Literature,1969,2138,Undergraduate,Music Library,2025-08-14,2025-09-04,2025-09-02,0
9816,756,Approaches to Negotiation,Business,1987,922,Undergraduate,Harold B. Lee Library,2025-08-14,2025-09-04,2025-08-22,0
9817,211,Principles of Thermodynamics,Engineering,2014,2381,Undergraduate,Engineering Library,2025-08-14,2025-09-04,2025-08-20,0
9818,1181,The Cambridge Companion to Supply Chains,Business,1968,905,Undergraduate,Music Library,2025-08-14,2025-09-04,2025-09-03,0
9819,887,Readings in Neurophysiology,Biology,1985,825,Undergraduate,Harold B. Lee Library,2025-08-14,2025-09-25,2025-09-22,1
9820,1189,Essays on Number Theory,Mathematics,1994,918,Undergraduate,Engineering Library,2025-08-14,2025-09-04,2025-08-24,0
9821,1194,The Oxford Handbook of Old English Verse,Literature,1985,1173,Undergraduate,Harold B. Lee Library,2025-08-14,2025-09-04,2025-08-22,0
9822,654,Topics in Materials Science,Engineering,2018,566,Undergraduate,Music Library,2025-08-14,2025-10-16,2025-10-02,2
9823,1164,The Practice of Machine Translation,Computer Science,1968,145,Undergraduate,Music Library,2025-08-15,2025-09-05,2025-09-26,0
9824,448,The Oxford Handbook of Combinatorics,Mathematics,2024,282,Graduate,Harold B. Lee Library,2025-08-15,2025-09-26,2025-09-21,0
9825,400,Advanced Machine Translation,Computer Science,1972,1648,Graduate,Harold B. Lee Library,2025-08-15,2025-09-26,2025-10-20,0
9826,1142,Advanced Evidence,Law,2006,2167,Undergraduate,Engineering Library,2025-08-15,2025-09-05,2025-08-18,0
9827,246,The Practice of Contract Law,Law,1967,668,Undergraduate,Harold B. Lee Library,2025-08-15,2025-09-05,2025-08-17,0
9828,963,Essays on Computer Networks,Computer Science,1985,1952,Undergraduate,Engineering Library,2025-08-15,2025-09-05,2025-08-19,0
9829,745,The Practice of the Reformation,History,1971,256,Graduate,Harold B. Lee Library,2025-08-15,2025-09-26,2025-09-11,0
9830,327,The Cambridge Companion to Operating Systems,Computer Science,2017,1072,Undergraduate,Harold B. Lee Library,2025-08-15,2025-09-05,2025-08-17,0
9831,353,Readings in Structural Analysis,Engineering,1992,1197,Undergraduate,Harold B. Lee Library,2025-08-15,2025-09-05,2025-09-17,0
9832,244,Readings in Baroque Performance,Music,1966,97,Undergraduate,Harold B. Lee Library,2025-08-15,2025-09-05,2025-08-27,0
9833,925,Advanced Islamic Ornament,Art,1979,302,Undergraduate,Music Library,2025-08-15,2025-10-17,2025-10-12,2
9834,104,Foundations of the Atlantic Slave Trade,History,2014,2002,Graduate,Music Library,2025-08-16,2025-09-27,2025-08-16,0
9835,36,Topics in Music Theory,Music,2000,1912,Undergraduate,Harold B. Lee Library,2025-08-16,2025-09-27,2025-09-09,1
9836,1083,Introduction to the Meiji Restoration,History,1966,2264,Faculty,Engineering Library,2025-08-16,2025-12-14,2025-12-14,0
9837,979,Principles of Evidence,Law,2000,540,Faculty,Harold B. Lee Library,2025-08-16,2025-12-14,2026-01-07,0
9838,579,Principles of Organizational Behavior,Business,1958,402,Faculty,Harold B. Lee Library,2025-08-16,2026-04-13,2026-05-02,1
9839,972,The Oxford Handbook of Control Systems,Engineering,1995,412,Undergraduate,Harold B. Lee Library,2025-08-16,2025-09-27,2025-10-29,1
9840,1182,Topics in Structural Analysis,Engineering,2022,222,Undergraduate,Harold B. Lee Library,2025-08-16,2025-09-06,2025-09-02,0
9841,590,Foundations of Corporate Finance,Business,1958,1549,Undergraduate,Harold B. Lee Library,2025-08-16,2025-10-18,2025-10-08,2
9842,84,Approaches to Constitutional Interpretation,Law,1994,908,Undergraduate,Engineering Library,2025-08-16,2025-09-27,2025-09-13,1
9843,1165,Principles of the Atlantic Slave Trade,History,1992,1145,Undergraduate,Engineering Library,2025-08-16,2025-09-27,2025-09-23,1
9844,56,Advanced Control Systems,Engineering,2002,1595,Undergraduate,Harold B. Lee Library,2025-08-16,2025-09-06,2025-08-28,0
9845,474,The Cambridge Companion to Operating Systems,Computer Science,1988,2337,Undergraduate,Law Library,2025-08-16,2025-09-06,2025-10-07,0
9846,721,Foundations of Materials Science,Engineering,1984,1064,Graduate,Music Library,2025-08-16,2025-09-27,2025-09-22,0
9847,862,A History of Modern Poetry,Literature,1983,170,Faculty,Harold B. Lee Library,2025-08-16,2025-12-14,2025-09-15,0
9848,910,Introduction to Plant Systematics,Biology,1970,2218,Undergraduate,Harold B. Lee Library,2025-08-16,2025-09-27,2025-09-14,1
9849,156,Advanced Orchestration,Music,2000,701,Undergraduate,Engineering Library,2025-08-16,2025-09-06,2025-08-21,0
9850,281,Principles of Database Internals,Computer Science,1968,413,Graduate,Harold B. Lee Library,2025-08-16,2025-09-27,2025-08-31,0
9851,1094,Principles of Computer Networks,Computer Science,1979,2107,Graduate,Harold B. Lee Library,2025-08-16,2025-12-20,2026-01-31,2
9852,828,Essays on Materials Science,Engineering,2015,1846,Undergraduate,Harold B. Lee Library,2025-08-16,2025-09-06,2025-10-04,0
9853,629,Foundations of Distributed Systems,Computer Science,2008,1281,Graduate,Harold B. Lee Library,2025-08-16,2025-09-27,2025-09-08,0
9854,154,The Cambridge Companion to Fluid Mechanics,Engineering,1972,1613,Undergraduate,Harold B. Lee Library,2025-08-16,2025-09-06,2025-08-29,0
9855,618,A History of Cell Biology,Biology,1997,1097,Undergraduate,Harold B. Lee Library,2025-08-16,2025-09-27,,1
9856,83,Advanced Number Theory,Mathematics,2013,1253,Undergraduate,Harold B. Lee Library,2025-08-17,2025-09-07,2025-09-07,0
9857,1133,Introduction to Administrative Procedure,Law,2004,303,Undergraduate,Law Library,2025-08-17,2025-09-07,2025-10-17,0
9858,7,Essays on Managerial Accounting,Business,1987,2298,Faculty,Harold B. Lee Library,2025-08-17,2026-04-14,2026-03-15,1
9859,398,Foundations of the Meiji Restoration,History,1990,1045,Undergraduate,Engineering Library,2025-08-17,2025-09-07,2025-09-03,0
9860,348,Introduction to the Meiji Restoration,History,1993,1761,Undergraduate,Harold B. Lee Library,2025-08-17,2025-09-28,2025-09-26,1
9861,590,Foundations of Corporate Finance,Business,1958,145,Undergraduate,Harold B. Lee Library,2025-08-17,2025-09-07,2025-08-26,0
9862,905,The Oxford Handbook of the Cold War,History,2021,154,Undergraduate,Law Library,2025-08-17,2025-09-07,2025-09-03,0
9863,573,Introduction to the Short Story,Literature,2009,573,Faculty,Harold B. Lee Library,2025-08-17,2025-12-15,2025-10-11,0
9864,541,Foundations of Literary Translation,Literature,1959,2208,Faculty,Engineering Library,2025-08-17,2025-12-15,2025-10-26,0
9865,321,Foundations of Fluid Mechanics,Engineering,1963,1906,Undergraduate,Engineering Library,2025-08-17,2025-09-07,2025-08-28,0
9866,465,Essays on Distributed Systems,Computer Science,1993,1989,Faculty,Engineering Library,2025-08-17,2025-12-15,2025-11-15,0
9867,1009,Advanced the Atlantic Slave Trade,History,2012,829,Undergraduate,Engineering Library,2025-08-18,2025-10-20,2025-10-17,2
9868,326,Readings in Islamic Ornament,Art,1996,663,Undergraduate,Engineering Library,2025-08-18,2025-09-29,2025-09-10,1
9869,1094,Principles of Computer Networks,Computer Science,1979,109,Faculty,Harold B. Lee Library,2025-08-18,2025-12-16,2026-01-20,0
9870,696,Foundations of Supply Chains,Business,2007,1869,Faculty,Harold B. Lee Library,2025-08-18,2025-12-16,2025-12-19,0
9871,799,The Oxford Handbook of the Reformation,History,1976,1157,Undergraduate,Harold B. Lee Library,2025-08-18,2025-09-08,2025-09-07,0
9872,490,Principles of the Victorian Novel,Literature,1994,316,Faculty,Harold B. Lee Library,2025-08-18,2025-12-16,2026-01-03,0
9873,489,Advanced the Meiji Restoration,History,2020,1056,Undergraduate,Harold B. Lee Library,2025-08-18,2025-09-08,2025-08-21,0
9874,580,Topics in Old English Verse,Literature,2000,1777,Graduate,Harold B. Lee Library,2025-08-18,2025-11-10,2025-10-10,1
9875,627,Principles of the Victorian Novel,Literature,2001,2004,Undergraduate,Harold B. Lee Library,2025-08-18,2025-10-20,2025-10-21,2
9876,83,Advanced Number Theory,Mathematics,2013,1747,Graduate,Harold B. Lee Library,2025-08-18,2025-09-29,2025-08-27,0
9877,595,A History of Torts,Law,2014,2444,Graduate,Music Library,2025-08-18,2025-09-29,2025-09-01,0
9878,537,A History of Probability,Mathematics,1996,2175,Undergraduate,Storage Annex,2025-08-19,2025-09-09,2025-08-28,0
9879,644,Foundations of the Reformation,History,2014,699,Undergraduate,Law Library,2025-08-19,2025-09-30,2025-11-05,1
9880,114,The Practice of Postcolonial Fiction,Literature,1981,181,Undergraduate,Harold B. Lee Library,2025-08-19,2025-09-09,2025-08-31,0
9881,764,Readings in Supply Chains,Business,2011,2063,Undergraduate,Harold B. Lee Library,2025-08-19,2025-09-09,2025-09-04,0
9882,859,The Cambridge Companion to Orchestration,Music,1982,961,Undergraduate,Harold B. Lee Library,2025-08-19,2025-09-09,2025-08-20,0
9883,355,Foundations of Islamic Ornament,Art,2023,1817,Graduate,Harold B. Lee Library,2025-08-19,2025-09-30,2025-09-23,0
9884,643,Essays on Population Ecology,Biology,1998,1873,Graduate,Harold B. Lee Library,2025-08-19,2025-11-11,2025-10-17,1
9885,22,Introduction to Machine Translation,Computer Science,1985,2272,Undergraduate,Harold B. Lee Library,2025-08-19,2025-09-09,2025-08-23,0
9886,704,The Oxford Handbook of Real Analysis,Mathematics,1964,1504,Undergraduate,Harold B. Lee Library,2025-08-19,2025-09-09,2025-08-21,0
9887,1035,A History of Combinatorics,Mathematics,2013,1652,Staff,Harold B. Lee Library,2025-08-19,2025-11-11,2025-10-21,1
9888,413,Essays on Administrative Procedure,Law,1977,2272,Undergraduate,Harold B. Lee Library,2025-08-19,2025-09-09,2025-08-20,0
9889,277,Essays on the Atlantic Slave Trade,History,2010,2136,Undergraduate,Harold B. Lee Library,2025-08-19,2025-09-09,2025-08-28,0
9890,718,Principles of Materials Science,Engineering,2011,348,Graduate,Harold B. Lee Library,2025-08-20,2025-10-01,2025-08-23,0
9891,333,The Oxford Handbook of Distributed Systems,Computer Science,1996,1458,Faculty,Storage Annex,2025-08-20,2025-12-18,,0
9892,32,Foundations of Database Internals,Computer Science,2019,987,Undergraduate,Law Library,2025-08-20,2025-09-10,2025-08-27,0
9893,1089,The Practice of Negotiation,Business,2006,1519,Undergraduate,Storage Annex,2025-08-20,2025-09-10,2025-09-07,0
9894,949,Readings in Evidence,Law,1988,1021,Undergraduate,Law Library,2025-08-20,2025-10-01,2025-10-05,1
9895,984,Principles of the Short Story,Literature,1968,17,Staff,Law Library,2025-08-20,2025-10-01,2025-11-07,0
9896,1003,The Oxford Handbook of the Meiji Restoration,History,1962,2160,Undergraduate,Harold B. Lee Library,2025-08-20,2025-10-01,2025-09-12,1
9897,1200,The Oxford Handbook of Literary Translation,Literature,1960,1631,Graduate,Engineering Library,2025-08-20,2025-10-01,2025-09-14,0
9898,75,A History of Operating Systems,Computer Science,1963,1572,Undergraduate,Harold B. Lee Library,2025-08-20,2025-09-10,2025-10-06,0
9899,1074,Essays on Fluid Mechanics,Engineering,2022,1045,Undergraduate,Engineering Library,2025-08-20,2025-09-10,2025-10-19,0
9900,700,Readings in Postcolonial Fiction,Literature,2024,1586,Undergraduate,Engineering Library,2025-08-20,2025-09-10,2025-08-29,0
9901,157,Foundations of Algebraic Topology,Mathematics,1966,937,Undergraduate,Harold B. Lee Library,2025-08-21,2025-09-11,2025-09-03,0
9902,1098,Advanced Structural Analysis,Engineering,2012,889,Undergraduate,Engineering Library,2025-08-21,2025-09-11,2025-08-31,0
9903,292,Readings in Geotechnical Design,Engineering,2015,1895,Staff,Harold B. Lee Library,2025-08-21,2025-10-02,2025-09-30,0
9904,681,The Practice of Old English Verse,Literature,2004,161,Faculty,Harold B. Lee Library,2025-08-21,2026-04-18,,1
9905,313,The Oxford Handbook of Cell Biology,Biology,1968,1210,Undergraduate,Storage Annex,2025-08-21,2025-10-23,2025-10-04,2
9906,74,Essays on Compiler Design,Computer Science,1980,1401,Graduate,Music Library,2025-08-21,2025-10-02,2025-10-04,0
9907,509,Foundations of Baroque Performance,Music,2020,2013,Undergraduate,Music Library,2025-08-21,2025-09-11,2025-09-09,0
9908,545,Introduction to Machine Translation,Computer Science,1967,1356,Undergraduate,Music Library,2025-08-21,2025-09-11,2025-08-29,0
9909,475,The Oxford Handbook of Database Internals,Computer Science,1986,2274,Faculty,Engineering Library,2025-08-21,2025-12-19,,0
9910,1004,The Oxford Handbook of Market Structure,Business,1997,1497,Undergraduate,Engineering Library,2025-08-21,2025-10-02,2025-09-15,1
9911,1085,Principles of the Cold War,History,1968,199,Faculty,Harold B. Lee Library,2025-08-21,2025-12-19,2025-12-15,0
9912,723,Foundations of Literary Translation,Literature,2022,1423,Undergraduate,Music Library,2025-08-21,2025-09-11,2025-09-22,0
9913,1059,Foundations of Old English Verse,Literature,2020,2041,Undergraduate,Law Library,2025-08-22,2025-09-12,2025-09-05,0
9914,108,Topics in Literary Translation,Literature,2019,2145,Graduate,Harold B. Lee Library,2025-08-22,2025-11-14,2025-11-15,1
9915,1069,Foundations of Negotiation,Business,2002,1336,Undergraduate,Engineering Library,2025-08-22,2025-09-12,2025-09-03,0
9916,1047,Introduction to Baroque Performance,Music,2004,549,Faculty,Harold B. Lee Library,2025-08-22,2025-12-20,2025-12-25,0
9917,840,Principles of Twentieth Century Harmony,Music,2013,216,Undergraduate,Harold B. Lee Library,2025-08-22,2025-10-03,2025-09-17,1
9918,1058,Essays on Distributed Systems,Computer Science,1985,270,Faculty,Music Library,2025-08-22,2026-08-17,2026-05-23,2
9919,545,Introduction to Machine Translation,Computer Science,1967,2092,Undergraduate,Storage Annex,2025-08-22,2025-09-12,2025-09-22,0
